County,Water Body,Site Name,Town,Range,Section,Species,Strain,Date,Number,Avg. Length
Muskegon,Crockery Creek SHAW ROAD (10N 13W 04),SHAW ROAD                     ,10N,13W,4,Brown trout,Gilchrist Creek,2016,500,4.62
Muskegon,Crockery Creek SHAW ROAD (10N 13W 04),SHAW ROAD                     ,10N,13W,4,Brown trout,Gilchrist Creek,2017,520,4.89
Muskegon,Crockery Creek SHAW ROAD (10N 13W 04),SHAW ROAD                     ,10N,13W,4,Brown trout,Gilchrist Creek,2018,550,5.88
Muskegon,Crockery Creek SHAW ROAD (10N 13W 04),SHAW ROAD                     ,10N,13W,4,Brown trout,Gilchrist Creek,2019,500,5.04
Muskegon,Crockery Creek SHAW ROAD (10N 13W 04),SHAW ROAD                     ,10N,13W,4,Brown trout,Sturgeon River,2021,500,4.81
Muskegon,Crockery Creek SHAW ROAD (10N 13W 04),SHAW ROAD                     ,10N,13W,4,Brown trout,Sturgeon River,2022,500,4.94
Muskegon,Crockery Creek Tributary SLOCUM RD (10N 14W 35),SLOCUM RD                     ,10N,14W,35,Brook trout,,2013,420,8.68
Muskegon,Crockery Creek Tributary SLOCUM RD (10N 14W 35),SLOCUM RD                     ,10N,14W,35,Brown trout,Gilchrist Creek,2012,350,4.32
Muskegon,Crockery Creek Tributary SLOCUM RD (10N 14W 35),SLOCUM RD                     ,10N,14W,35,Brown trout,Gilchrist Creek,2013,300,5.63
Muskegon,Crockery Creek Tributary SLOCUM RD (10N 14W 35),SLOCUM RD                     ,10N,14W,35,Brown trout,Gilchrist Creek,2014,300,5.37
Muskegon,Crockery Creek Tributary SLOCUM RD (10N 14W 35),SLOCUM RD                     ,10N,14W,35,Brown trout,Gilchrist Creek,2015,330,5.12
Muskegon,Crockery Creek Tributary SLOCUM RD (10N 14W 35),SLOCUM RD                     ,10N,14W,35,Brown trout,Gilchrist Creek,2016,300,4.62
Muskegon,Crockery Creek Tributary SLOCUM RD (10N 14W 35),SLOCUM RD                     ,10N,14W,35,Brown trout,Gilchrist Creek,2017,310,4.89
Muskegon,Crockery Creek Tributary SLOCUM RD (10N 14W 35),SLOCUM RD                     ,10N,14W,35,Brown trout,Gilchrist Creek,2018,330,5.88
Muskegon,Crockery Creek Tributary SLOCUM RD (10N 14W 35),SLOCUM RD                     ,10N,14W,35,Brown trout,Gilchrist Creek,2019,300,5.04
Muskegon,Crockery Creek Tributary SLOCUM RD (10N 14W 35),SLOCUM RD                     ,10N,14W,35,Brown trout,Sturgeon River,2021,300,4.81
Muskegon,Crockery Creek Tributary SLOCUM RD (10N 14W 35),SLOCUM RD                     ,10N,14W,35,Brown trout,Sturgeon River,2022,300,4.94
Muskegon,Half Moon Lake HALF MOON LAKE (10N 13W 13),HALF MOON LAKE                ,10N,13W,13,Rainbow trout,Eagle Lake,2012,7496,6.56
Muskegon,Half Moon Lake HALF MOON LAKE (10N 13W 13),HALF MOON LAKE                ,10N,13W,13,Rainbow trout,Eagle Lake,2013,7500,6.88
Muskegon,Half Moon Lake HALF MOON LAKE (10N 13W 13),HALF MOON LAKE                ,10N,13W,13,Rainbow trout,Eagle Lake,2014,7800,6.64
Muskegon,Half Moon Lake HALF MOON LAKE (10N 13W 13),HALF MOON LAKE                ,10N,13W,13,Rainbow trout,Eagle Lake,2015,7799,6.17
Muskegon,Half Moon Lake HALF MOON LAKE (10N 13W 13),HALF MOON LAKE                ,10N,13W,13,Rainbow trout,Eagle Lake,2016,7540,6.65
Muskegon,Half Moon Lake HALF MOON LAKE (10N 13W 13),HALF MOON LAKE                ,10N,13W,13,Rainbow trout,Eagle Lake,2016,1000,6.61
Muskegon,Half Moon Lake HALF MOON LAKE (10N 13W 13),HALF MOON LAKE                ,10N,13W,13,Rainbow trout,Eagle Lake,2017,8300,6.24
Muskegon,Half Moon Lake HALF MOON LAKE (10N 13W 13),HALF MOON LAKE                ,10N,13W,13,Rainbow trout,Eagle Lake,2018,8094,6.24
Muskegon,Half Moon Lake HALF MOON LAKE (10N 13W 13),HALF MOON LAKE                ,10N,13W,13,Rainbow trout,Eagle Lake,2019,8300,6.2
Muskegon,Half Moon Lake HALF MOON LAKE (10N 13W 13),HALF MOON LAKE                ,10N,13W,13,Rainbow trout,Eagle Lake,2020,7300,6.69
Muskegon,Half Moon Lake HALF MOON LAKE (10N 13W 13),HALF MOON LAKE                ,10N,13W,13,Rainbow trout,Eagle Lake,2021,7538,5.97
Muskegon,Middle Lake Middle Lake (11N 16W 02),Middle Lake,11N,16W,2,Hybrid Sunfish,Hybrid,2019,435,4
Muskegon,Mona Lake MONA LAKE (09N 16W 08),MONA LAKE                     ,09N,16W,8,Muskellunge,Great Lakes,2013,1042,8.35
Muskegon,Mona Lake MONA LAKE (09N 16W 08),MONA LAKE                     ,09N,16W,8,Muskellunge,Great Lakes,2014,726,8.98
Muskegon,Mona Lake MONA LAKE (09N 16W 08),MONA LAKE                     ,09N,16W,8,Muskellunge,Great Lakes,2014,315,8.7
Muskegon,Mona Lake MONA LAKE (09N 16W 08),MONA LAKE                     ,09N,16W,8,Muskellunge,Great Lakes,2015,29956,1.38
Muskegon,Mona Lake MONA LAKE (09N 16W 08),MONA LAKE                     ,09N,16W,8,Muskellunge,Great Lakes,2021,239,9.5
Muskegon,Mona Lake MONA LAKE (09N 16W 08),MONA LAKE                     ,09N,16W,8,Muskellunge,Great Lakes,2022,1041,9.33
Muskegon,Mona Lake MONA LAKE (09N 16W 08),MONA LAKE                     ,09N,16W,8,Walleye,Muskegon,2014,34834,2.1
Muskegon,Mona Lake MONA LAKE (09N 16W 08),MONA LAKE                     ,09N,16W,8,Walleye,Muskegon,2016,2300000,0.12
Muskegon,Mona Lake MONA LAKE (09N 16W 08),MONA LAKE                     ,09N,16W,8,Walleye,Muskegon,2016,1568000,0.12
Muskegon,Mona Lake MONA LAKE (09N 16W 08),MONA LAKE                     ,09N,16W,8,Walleye,Muskegon,2018,34741,1.34
Muskegon,Mona Lake MONA LAKE (09N 16W 08),MONA LAKE                     ,09N,16W,8,Walleye,Muskegon,2019,41020,1.34
Muskegon,Mona Lake MONA LAKE (09N 16W 08),MONA LAKE                     ,09N,16W,8,Walleye,Muskegon,2022,7091,2.72
Muskegon,Muskegon Lake GIDDINGS ST. (10N 16W 19),GIDDINGS ST.                  ,10N,16W,19,Muskellunge,Great Lakes,2013,6846,8.35
Muskegon,Muskegon Lake GIDDINGS ST. (10N 16W 19),GIDDINGS ST.                  ,10N,16W,19,Muskellunge,Great Lakes,2014,3188,8.07
Muskegon,Muskegon Lake GIDDINGS ST. (10N 16W 19),GIDDINGS ST.                  ,10N,16W,19,Muskellunge,Great Lakes,2014,2985,8.7
Muskegon,Muskegon Lake GIDDINGS ST. (10N 16W 19),GIDDINGS ST.                  ,10N,16W,19,Muskellunge,Great Lakes,2018,2151,9.72
Muskegon,Muskegon Lake GIDDINGS ST. (10N 16W 19),GIDDINGS ST.                  ,10N,16W,19,Muskellunge,Great Lakes,2018,2028,9.76
Muskegon,Muskegon Lake GIDDINGS ST. (10N 16W 19),GIDDINGS ST.                  ,10N,16W,19,Muskellunge,Great Lakes,2021,4840,9.21
Muskegon,Muskegon Lake GIDDINGS ST. (10N 16W 19),GIDDINGS ST.                  ,10N,16W,19,Muskellunge,Great Lakes,2021,1286,9.29
Muskegon,Muskegon Lake GIDDINGS ST. (10N 16W 19),GIDDINGS ST.                  ,10N,16W,19,Muskellunge,Great Lakes,2021,90,9.5
Muskegon,Muskegon Lake GIDDINGS ST. (10N 16W 19),GIDDINGS ST.                  ,10N,16W,19,Muskellunge,Great Lakes,2022,2535,7.17
Muskegon,Muskegon Lake GIDDINGS ST. (10N 16W 19),GIDDINGS ST.                  ,10N,16W,19,Walleye,Muskegon,2018,104948,1.34
Muskegon,Muskegon Lake GIDDINGS ST. (10N 16W 19),GIDDINGS ST.                  ,10N,16W,19,Walleye,Muskegon,2021,132076,1.11
Muskegon,Muskegon Lake MUSKEGON LAKE (10N 17W 21),MUSKEGON LAKE                 ,10N,17W,21,Walleye,Muskegon,2012,105372,0.94
Muskegon,Muskegon Lake MUSKEGON LAKE (10N 17W 21),MUSKEGON LAKE                 ,10N,17W,21,Walleye,Muskegon,2012,106624,0.94
Muskegon,Muskegon Lake MUSKEGON LAKE (10N 17W 21),MUSKEGON LAKE                 ,10N,17W,21,Walleye,Muskegon,2016,108360,1.06
Muskegon,Muskegon Lake MUSKEGON LAKE (10N 17W 21),MUSKEGON LAKE                 ,10N,17W,21,Walleye,Muskegon,2018,107176,1.34
Muskegon,Muskegon Lake MUSKEGON LAKE (10N 17W 23),MUSKEGON LAKE                 ,10N,17W,23,Walleye,Muskegon,2014,71302,1.4
Muskegon,Muskegon Lake MUSKEGON LAKE (10N 17W 23),MUSKEGON LAKE                 ,10N,17W,23,Walleye,Muskegon,2014,73173,1.28
Muskegon,Muskegon Lake MUSKEGON LAKE (10N 17W 23),MUSKEGON LAKE                 ,10N,17W,23,Walleye,Muskegon,2014,30290,1.28
Muskegon,Muskegon Lake MUSKEGON LAKE (10N 17W 25),MUSKEGON LAKE                 ,10N,17W,25,Walleye,Muskegon,2016,104259,1.06
Muskegon,Muskegon Lake Outlet MUSKEGON LAKE OUTLET (10N 17W 28),MUSKEGON LAKE OUTLET          ,10N,17W,28,Brown trout,Wild Rose,2012,22150,6.43
Muskegon,Muskegon Lake Outlet MUSKEGON LAKE OUTLET (10N 17W 28),MUSKEGON LAKE OUTLET          ,10N,17W,28,Brown trout,Wild Rose,2013,13360,6.94
Muskegon,Muskegon Lake Outlet MUSKEGON LAKE OUTLET (10N 17W 28),MUSKEGON LAKE OUTLET          ,10N,17W,28,Brown trout,Wild Rose,2013,6680,6.94
Muskegon,Muskegon Lake Outlet MUSKEGON LAKE OUTLET (10N 17W 28),MUSKEGON LAKE OUTLET          ,10N,17W,28,Brown trout,Wild Rose,2014,10000,6.56
Muskegon,Muskegon Lake Outlet MUSKEGON LAKE OUTLET (10N 17W 28),MUSKEGON LAKE OUTLET          ,10N,17W,28,Brown trout,Wild Rose,2014,9000,6.56
Muskegon,Muskegon Lake Outlet MUSKEGON LAKE OUTLET (10N 17W 28),MUSKEGON LAKE OUTLET          ,10N,17W,28,Brown trout,Wild Rose,2015,10450,6.48
Muskegon,Muskegon Lake Outlet MUSKEGON LAKE OUTLET (10N 17W 28),MUSKEGON LAKE OUTLET          ,10N,17W,28,Brown trout,Wild Rose,2015,10450,6.48
Muskegon,Muskegon Lake Outlet MUSKEGON LAKE OUTLET (10N 17W 28),MUSKEGON LAKE OUTLET          ,10N,17W,28,Brown trout,Wild Rose,2016,9500,6.33
Muskegon,Muskegon Lake Outlet MUSKEGON LAKE OUTLET (10N 17W 28),MUSKEGON LAKE OUTLET          ,10N,17W,28,Brown trout,Wild Rose,2016,9500,6.46
Muskegon,Muskegon Lake Outlet MUSKEGON LAKE OUTLET (10N 17W 28),MUSKEGON LAKE OUTLET          ,10N,17W,28,Brown trout,Wild Rose,2017,7596,5.75
Muskegon,Muskegon Lake Outlet MUSKEGON LAKE OUTLET (10N 17W 28),MUSKEGON LAKE OUTLET          ,10N,17W,28,Brown trout,Wild Rose,2017,12402,5.75
Muskegon,Muskegon Lake Outlet MUSKEGON LAKE OUTLET (10N 17W 28),MUSKEGON LAKE OUTLET          ,10N,17W,28,Rainbow trout,Michigan,2013,3029,8.35
Muskegon,Muskegon Lake Outlet Muskegon Lake Outlet Net Pen (10N 17W 28),Muskegon Lake Outlet Net Pen,10N,17W,28,Chinook salmon,Michigan,2012,61547,3.82
Muskegon,Muskegon Lake Outlet Muskegon Lake Outlet Net Pen (10N 17W 28),Muskegon Lake Outlet Net Pen,10N,17W,28,Chinook salmon,Michigan,2013,18059,4.17
Muskegon,Muskegon Lake Outlet Muskegon Lake Outlet Net Pen (10N 17W 28),Muskegon Lake Outlet Net Pen,10N,17W,28,Chinook salmon,Michigan,2014,18349,4.13
Muskegon,Muskegon Lake Outlet Muskegon Lake Outlet Net Pen (10N 17W 28),Muskegon Lake Outlet Net Pen,10N,17W,28,Chinook salmon,Michigan,2015,18024,3.9
Muskegon,Muskegon Lake Outlet Muskegon Lake Outlet Net Pen (10N 17W 28),Muskegon Lake Outlet Net Pen,10N,17W,28,Chinook salmon,Michigan,2016,17974,3.66
Muskegon,Muskegon Lake Outlet Muskegon Lake Outlet Net Pen (10N 17W 28),Muskegon Lake Outlet Net Pen,10N,17W,28,Chinook salmon,Michigan,2019,22966,4.02
Muskegon,Muskegon Lake Outlet Muskegon Lake Outlet Net Pen (10N 17W 28),Muskegon Lake Outlet Net Pen,10N,17W,28,Chinook salmon,Michigan,2021,74541,4.09
Muskegon,Muskegon River Muskegon River NB Creston Rd (10N 16W 09),Muskegon River NB Creston Rd,10N,16W,9,Muskellunge,Great Lakes,2015,2631,8.9
Muskegon,Muskegon River Muskegon River NB Creston Rd (10N 16W 09),Muskegon River NB Creston Rd,10N,16W,9,Muskellunge,Great Lakes,2015,3574,8.54
Muskegon,Muskegon River R.P. OUTLET (11N 15W 34),R.P. OUTLET                   ,11N,15W,34,Walleye,Muskegon,2014,21395,1.28
Muskegon,Muskegon River R.P. OUTLET (11N 15W 34),R.P. OUTLET                   ,11N,15W,34,Walleye,Muskegon,2015,109740,1.46
Muskegon,Muskegon River R.P. OUTLET (11N 15W 34),R.P. OUTLET                   ,11N,15W,34,Walleye,Muskegon,2016,107663,1.06
Muskegon,Muskegon River R.P. OUTLET (11N 15W 34),R.P. OUTLET                   ,11N,15W,34,Walleye,Muskegon,2017,184812,1.51
Muskegon,Muskegon River R.P. OUTLET (11N 15W 34),R.P. OUTLET                   ,11N,15W,34,Walleye,Muskegon,2019,75831,1.34
Muskegon,Rio Grande Creek Blackmer Rd. (09N 14W 27),Blackmer Rd.,09N,14W,27,Brown trout,Gilchrist Creek,2012,758,4.32
Muskegon,Rio Grande Creek Blackmer Rd. (09N 14W 27),Blackmer Rd.,09N,14W,27,Brown trout,Gilchrist Creek,2013,650,5.63
Muskegon,Rio Grande Creek Blackmer Rd. (09N 14W 27),Blackmer Rd.,09N,14W,27,Brown trout,Gilchrist Creek,2014,650,5.37
Muskegon,Rio Grande Creek Blackmer Rd. (09N 14W 27),Blackmer Rd.,09N,14W,27,Brown trout,Gilchrist Creek,2015,715,5.12
Muskegon,Rio Grande Creek Blackmer Rd. (09N 14W 27),Blackmer Rd.,09N,14W,27,Brown trout,Gilchrist Creek,2016,650,4.62
Muskegon,Rio Grande Creek Blackmer Rd. (09N 14W 27),Blackmer Rd.,09N,14W,27,Brown trout,Gilchrist Creek,2017,680,4.89
Muskegon,Rio Grande Creek Blackmer Rd. (09N 14W 27),Blackmer Rd.,09N,14W,27,Brown trout,Gilchrist Creek,2018,715,5.88
Muskegon,Rio Grande Creek Blackmer Rd. (09N 14W 27),Blackmer Rd.,09N,14W,27,Brown trout,Gilchrist Creek,2019,650,5.71
Muskegon,Rio Grande Creek Blackmer Rd. (09N 14W 27),Blackmer Rd.,09N,14W,27,Brown trout,Sturgeon River,2021,640,4.81
Muskegon,Rio Grande Creek Blackmer Rd. (09N 14W 27),Blackmer Rd.,09N,14W,27,Brown trout,Sturgeon River,2022,650,4.94
Muskegon,White Lake Channel MONTAGUE (11N 18W 02),MONTAGUE                      ,11N,18W,2,Brown trout,Wild Rose,2012,22149,6.43
Muskegon,White Lake Channel MONTAGUE (11N 18W 02),MONTAGUE                      ,11N,18W,2,Brown trout,Wild Rose,2013,6680,6.94
Muskegon,White Lake Channel MONTAGUE (11N 18W 02),MONTAGUE                      ,11N,18W,2,Brown trout,Wild Rose,2013,13400,6.94
Muskegon,White Lake Channel MONTAGUE (11N 18W 02),MONTAGUE                      ,11N,18W,2,Brown trout,Wild Rose,2014,10000,7.2
Muskegon,White Lake Channel MONTAGUE (11N 18W 02),MONTAGUE                      ,11N,18W,2,Brown trout,Wild Rose,2014,9000,7.2
Muskegon,White Lake Channel MONTAGUE (11N 18W 02),MONTAGUE                      ,11N,18W,2,Brown trout,Wild Rose,2015,10448,6.76
Muskegon,White Lake Channel MONTAGUE (11N 18W 02),MONTAGUE                      ,11N,18W,2,Brown trout,Wild Rose,2015,10448,6.76
Muskegon,White Lake Channel MONTAGUE (11N 18W 02),MONTAGUE                      ,11N,18W,2,Brown trout,Wild Rose,2016,9500,6.5
Muskegon,White Lake Channel MONTAGUE (11N 18W 02),MONTAGUE                      ,11N,18W,2,Brown trout,Wild Rose,2016,9500,6.5
Muskegon,White Lake Channel MONTAGUE (11N 18W 02),MONTAGUE                      ,11N,18W,2,Brown trout,Wild Rose,2017,9950,5.85
Muskegon,White Lake Channel MONTAGUE (11N 18W 02),MONTAGUE                      ,11N,18W,2,Brown trout,Wild Rose,2017,9950,5.85
Muskegon,White Lake Channel MONTAGUE (11N 18W 02),MONTAGUE                      ,11N,18W,2,Brown trout,Wild Rose,2018,10449,6.13
Muskegon,White Lake Channel MONTAGUE (11N 18W 02),MONTAGUE                      ,11N,18W,2,Brown trout,Wild Rose,2018,10450,6.13
Muskegon,White Lake WHITE LAKE (12N 17W 29),WHITE LAKE                    ,12N,17W,29,Muskellunge,Great Lakes,2013,3854,7.87
Muskegon,White Lake WHITE LAKE (12N 17W 29),WHITE LAKE                    ,12N,17W,29,Muskellunge,Great Lakes,2014,3853,8.43
Muskegon,White Lake WHITE LAKE (12N 17W 29),WHITE LAKE                    ,12N,17W,29,Muskellunge,Great Lakes,2016,3818,9.49
Muskegon,White Lake WHITE LAKE (12N 17W 29),WHITE LAKE                    ,12N,17W,29,Muskellunge,Great Lakes,2021,2658,8.78
Muskegon,White Lake WHITE LAKE (12N 17W 29),WHITE LAKE                    ,12N,17W,29,Muskellunge,Great Lakes,2021,1142,8.98
Muskegon,White Lake WHITE LAKE (12N 17W 29),WHITE LAKE                    ,12N,17W,29,Rainbow trout,,2014,100,5
Muskegon,White Lake WHITE LAKE (12N 17W 29),WHITE LAKE                    ,12N,17W,29,Walleye,Muskegon,2015,128357,1.46
Muskegon,White Lake WHITE LAKE (12N 17W 29),WHITE LAKE                    ,12N,17W,29,Walleye,Muskegon,2016,2994000,0.12
Muskegon,White Lake WHITE LAKE (12N 17W 29),WHITE LAKE                    ,12N,17W,29,Walleye,Muskegon,2016,1600000,0.12
Muskegon,White Lake WHITE LAKE (12N 17W 29),WHITE LAKE                    ,12N,17W,29,Walleye,Muskegon,2016,877250,0.2
Muskegon,White Lake WHITE LAKE (12N 17W 29),WHITE LAKE                    ,12N,17W,29,Walleye,Muskegon,2016,1316250,0.12
Muskegon,White Lake WHITE LAKE (12N 17W 29),WHITE LAKE                    ,12N,17W,29,Walleye,Muskegon,2017,89201,1.51
Muskegon,White Lake WHITE LAKE (12N 17W 29),WHITE LAKE                    ,12N,17W,29,Walleye,Muskegon,2017,40132,1.51
Muskegon,White Lake WHITE LAKE (12N 17W 29),WHITE LAKE                    ,12N,17W,29,Walleye,Muskegon,2019,28595,1.09
Muskegon,White Lake WHITE LAKE (12N 17W 29),WHITE LAKE                    ,12N,17W,29,Walleye,Muskegon,2019,20949,1.34
Muskegon,White Lake WHITE LAKE (12N 17W 29),WHITE LAKE                    ,12N,17W,29,Walleye,Muskegon,2022,76622,1.02
Muskegon,White Lake WHITE LAKE (12N 17W 29),WHITE LAKE                    ,12N,17W,29,Walleye,Muskegon,2022,36073,1.24
Muskegon,White Lake WHITE LAKE (12N 17W 33),WHITE LAKE                    ,12N,17W,33,Walleye,Muskegon,2013,108896,1.35
Muskegon,White Lake WHITE LAKE (12N 17W 33),WHITE LAKE                    ,12N,17W,33,Walleye,Muskegon,2019,101267,1.3
Muskegon,Wolf Lake WOLF LAKE (10N 15W 16),WOLF LAKE                     ,10N,15W,16,Walleye,Muskegon,2013,13265,1.35
Muskegon,Wolf Lake WOLF LAKE (10N 15W 16),WOLF LAKE                     ,10N,15W,16,Walleye,Muskegon,2015,12083,1.46
Muskegon,Wolf Lake WOLF LAKE (10N 15W 16),WOLF LAKE                     ,10N,15W,16,Walleye,Muskegon,2017,8895,1.65
Muskegon,Wolf Lake WOLF LAKE (10N 15W 16),WOLF LAKE                     ,10N,15W,16,Walleye,Muskegon,2019,11438,1.09
Muskegon,Wolf Lake WOLF LAKE (10N 15W 16),WOLF LAKE                     ,10N,15W,16,Walleye,Muskegon,2022,10170,1
Newaygo,Baptist Lake BAPTIST LAKE (11N 11W 24),BAPTIST LAKE                  ,11N,11W,24,Walleye,Muskegon,2013,10565,1.35
Newaygo,Baptist Lake BAPTIST LAKE (11N 11W 24),BAPTIST LAKE                  ,11N,11W,24,Walleye,Muskegon,2015,1547,6.11
Newaygo,Baptist Lake BAPTIST LAKE (11N 11W 24),BAPTIST LAKE                  ,11N,11W,24,Walleye,Muskegon,2016,150,22.69
Newaygo,Baptist Lake BAPTIST LAKE (11N 11W 24),BAPTIST LAKE                  ,11N,11W,24,Walleye,Muskegon,2018,124,20.24
Newaygo,Baptist Lake BAPTIST LAKE (11N 11W 24),BAPTIST LAKE                  ,11N,11W,24,Walleye,Muskegon,2019,7224,1.09
Newaygo,Bills Lake BILLS LAKE (12N 11W 30),BILLS LAKE                    ,12N,11W,30,Walleye,Muskegon,2016,797,5.82
Newaygo,Bills Lake BILLS LAKE (12N 11W 30),BILLS LAKE                    ,12N,11W,30,Walleye,Muskegon,2017,874,5.7
Newaygo,Bills Lake BILLS LAKE (12N 11W 30),BILLS LAKE                    ,12N,11W,30,Walleye,Muskegon,2018,800,7.35
Newaygo,Bills Lake BILLS LAKE (12N 11W 30),BILLS LAKE                    ,12N,11W,30,Walleye,Muskegon,2021,800,5.83
Newaygo,Bills Lake BILLS LAKE (12N 11W 30),BILLS LAKE                    ,12N,11W,30,Yellow Perch,,2021,1400,6
Newaygo,Bills Lake BILLS LAKE (12N 11W 30),BILLS LAKE                    ,12N,11W,30,Yellow Perch,,2022,915,6
Newaygo,Brooks Lake BROOKS LAKE (12N 12W 28),BROOKS LAKE                   ,12N,12W,28,Channel catfish,,2019,14637,4.49
Newaygo,Brooks Lake BROOKS LAKE (12N 12W 28),BROOKS LAKE                   ,12N,12W,28,Channel catfish,,2019,1157,10.12
Newaygo,Brooks Lake BROOKS LAKE (12N 12W 28),BROOKS LAKE                   ,12N,12W,28,Channel catfish,,2022,7411,4.8
Newaygo,Brooks Lake BROOKS LAKE (12N 12W 28),BROOKS LAKE                   ,12N,12W,28,Walleye,,2018,1866,7
Newaygo,Condon Lake CONDON LAKE (16N 13W 20),CONDON LAKE                   ,16N,13W,20,Rainbow trout,Eagle Lake,2012,550,7.18
Newaygo,Condon Lake CONDON LAKE (16N 13W 20),CONDON LAKE                   ,16N,13W,20,Rainbow trout,Eagle Lake,2013,500,6.8
Newaygo,Condon Lake CONDON LAKE (16N 13W 20),CONDON LAKE                   ,16N,13W,20,Rainbow trout,Eagle Lake,2014,560,7.01
Newaygo,Condon Lake CONDON LAKE (16N 13W 20),CONDON LAKE                   ,16N,13W,20,Rainbow trout,Eagle Lake,2016,500,6.85
Newaygo,Condon Lake CONDON LAKE (16N 13W 20),CONDON LAKE                   ,16N,13W,20,Rainbow trout,Eagle Lake,2017,600,6.07
Newaygo,Condon Lake CONDON LAKE (16N 13W 20),CONDON LAKE                   ,16N,13W,20,Rainbow trout,Eagle Lake,2018,498,6.4
Newaygo,Condon Lake CONDON LAKE (16N 13W 20),CONDON LAKE                   ,16N,13W,20,Rainbow trout,Eagle Lake,2019,600,6.78
Newaygo,Condon Lake CONDON LAKE (16N 13W 20),CONDON LAKE                   ,16N,13W,20,Rainbow trout,Eagle Lake,2020,476,7.44
Newaygo,Condon Lake CONDON LAKE (16N 13W 20),CONDON LAKE                   ,16N,13W,20,Rainbow trout,Eagle Lake,2021,498,6.32
Newaygo,Condon Lake CONDON LAKE (16N 13W 20),CONDON LAKE                   ,16N,13W,20,Rainbow trout,Eagle Lake,2022,323,7.37
Newaygo,Crockery Creek ELLIS ROAD (11N 12W 31),ELLIS ROAD                    ,11N,12W,31,Brown trout,Gilchrist Creek,2014,875,5.37
Newaygo,Crystal Lake CRYSTAL LAKE (13N 13W 16),CRYSTAL LAKE                  ,13N,13W,16,Walleye,Muskegon,2018,120,20.39
Newaygo,Fremont Lake FREMONT LAKE (12N 14W 03),FREMONT LAKE                  ,12N,14W,3,Walleye,Muskegon,2012,41662,0.96
Newaygo,Fremont Lake FREMONT LAKE (12N 14W 03),FREMONT LAKE                  ,12N,14W,3,Walleye,Muskegon,2014,51646,1.84
Newaygo,Fremont Lake FREMONT LAKE (12N 14W 03),FREMONT LAKE                  ,12N,14W,3,Walleye,Muskegon,2016,39200,1.06
Newaygo,Fremont Lake FREMONT LAKE (12N 14W 03),FREMONT LAKE                  ,12N,14W,3,Walleye,Muskegon,2018,39500,1.45
Newaygo,Fremont Lake FREMONT LAKE (12N 14W 03),FREMONT LAKE                  ,12N,14W,3,Walleye,Muskegon,2022,35694,1
